Id,Dernière inscription,Diplôme,Branche,Niveau,Filière,Ancienneté,Statut,type,Catégorie UV,Crédits ECTS
A12F3DD65A5BD7CBCF1804DBE1F34D7E,Printemps 2019,Branche,IM,6,DFI,6,Formation initiale,etudiants,NA,NA
6C7146824AC6B5D97D6D3930DF7D38AD,Printemps 2019,Branche,IM,6,AVI,6,Formation initiale,etudiants,NA,NA
F76E86846FD3E212C98144D684198E98,Automne 2021,Branche,GU,6,AIE,11,Formation initiale,etudiants,NA,NA
22BD5ADF3C8BD14413D03071D1E9245B,Automne 2021,Branche,GI,7,FDD,11,Formation initiale,etudiants,NA,NA
9D3E1649A5C1BE2BBF14E29681980BC8,Printemps 2020,Branche,IM,8,MARS,7,Formation initiale,etudiants,NA,NA
D0BDFEF7954E058D3BBF4DE339D9C649,Printemps 2021,Branche,GI,6,FDD,10,Formation initiale,etudiants,NA,NA
919B3A3C4808FA654FBCC9A48F722C47,Printemps 2019,Branche,GI,6,ICSI,6,Formation initiale,etudiants,NA,NA
E6E1480FF350264835D0A704D95CD2A8,Printemps 2022,Branche,IM,7,SIM,12,Formation initiale,etudiants,NA,NA
7B5B79CC091E770AFEDE88262D8A5F3C,Printemps 2021,Branche,GU,6,NA,10,Formation initiale,etudiants,NA,NA
134FA76475161BF785BDB2EFD0129E80,Printemps 2021,Branche,GP,6,MCOP,10,Formation initiale,etudiants,NA,NA
18CF21A5EEE3F57FDE4D8FCF6EABDD4D,Automne 2019,Branche,GI,7,MPI,7,Formation initiale,etudiants,NA,NA
17A0768612E3C46C5A97D6401B8C72D0,Automne 2021,Branche,GI,6,FDD,11,Formation initiale,etudiants,NA,NA
16FC922FD42CA3CF0F654A42E4EC29D0,Printemps 2021,Branche,GB,6,IAA,10,Formation initiale,etudiants,NA,NA
CF22B07085066E7CDBA114D2113B7C2A,Automne 2020,Branche,IM,6,PIL,9,Formation initiale,etudiants,NA,NA
5B3337849092850296EA31E9F2406FB3,Printemps 2022,Branche,GI,7,INES,12,Formation initiale,etudiants,NA,NA
EB92D17CEC1C499D2BB962266D20F995,Automne 2019,Branche,IM,7,MARS,7,Formation initiale,etudiants,NA,NA
EE8BED3D275A4D27360292FD5607619E,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
0C0AAC7A564690578EE303FC6D375701,Automne 2019,Branche,IM,6,CMI,7,Formation initiale,etudiants,NA,NA
3DDED8DAD6652D86D32EBDC60CC65B32,Automne 2021,Branche,GI,6,NA,11,Formation initiale,etudiants,NA,NA
E3532058ABDAFC1231FC66E671AD503B,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
A39589B4E056C87A76085AA89CAB38B2,Printemps 2021,Branche,GU,6,LIBR,10,Formation initiale,etudiants,NA,NA
51E5B61CAF67FED3DB1164C15438D76A,Printemps 2021,Branche,GI,6,FDD,10,Formation initiale,etudiants,NA,NA
B80F93EAD02D0992887F93A3A88D39D4,Printemps 2020,Branche,IM,8,IDI,8,Formation initiale,etudiants,NA,NA
21EC58E891249C1906ADCEBA7AED1828,Printemps 2019,Branche,IM,6,PIL,6,Formation initiale,etudiants,NA,NA
A736DACF48BA056F830733C6E7FB1877,Printemps 2019,Branche,IM,6,PIL,6,Formation initiale,etudiants,NA,NA
B9E4D7B55793A68F5B66F04051101467,Printemps 2020,Branche,GB,5,BM,8,Formation initiale,etudiants,NA,NA
4369EFE881EB95B1780B693543F44996,Printemps 2021,Branche,GB,6,CIB,10,Formation initiale,etudiants,NA,NA
ED8972EADE4D1D6CAB1F51CE708B1494,Printemps 2021,Branche,IM,6,IDI,10,Formation initiale,etudiants,NA,NA
F834F1C288F0962AE1CA1DD37EE88737,Printemps 2021,Branche,IM,6,MARS,10,Formation initiale,etudiants,NA,NA
43E559D02144232F41374645A6E11EC3,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
216240A8DFB6743248D3F0571FC4F309,Printemps 2022,Branche,GI,7,IAD,12,Formation initiale,etudiants,NA,NA
F6533BAAE4F2290F3D6A7F5848E68B5F,Automne 2021,Branche,GI,6,NA,11,Formation initiale,etudiants,NA,NA
00F78B524CA1DA589B7A4399E828C8A4,Printemps 2021,Branche,GB,6,BM,10,Formation initiale,etudiants,NA,NA
37B9CCACADC86D9D6EAC43941B700CAE,Automne 2019,Branche,IM,7,SIM,7,Formation initiale,etudiants,NA,NA
D88CED7259840C0EC53FC37C4162C8E6,Printemps 2019,Branche,GI,6,FDD,6,Formation initiale,etudiants,NA,NA
666680BA22037EC0D307A96881F4BAD5,Printemps 2019,Branche,GB,6,CIB,6,Formation initiale,etudiants,NA,NA
CC1D2EF216479B6B75FB8A97B1BAC7D1,Printemps 2021,Branche,IM,6,MARS,10,Formation initiale,etudiants,NA,NA
4F023C4283B83533029BF4D0A9554EB0,Automne 2019,Branche,IM,7,SIM,7,Formation initiale,etudiants,NA,NA
F5A88ACF02C730BB08E170CFF2C4BCC4,Printemps 2021,Branche,IM,6,CMI,10,Formation initiale,etudiants,NA,NA
CCC988F1D15FFB8DB18C27A8559E4EBF,Printemps 2021,Branche,GI,6,SRI,10,Formation initiale,etudiants,NA,NA
F42F92A86BEB619FEDB9EE215176CDA8,Printemps 2021,Branche,IM,6,CMI,10,Formation initiale,etudiants,NA,NA
461694A25DD04C30DF4E8E737BA9AF54,Printemps 2020,Branche,IM,7,MARS,8,Formation initiale,etudiants,NA,NA
9FD1B04FDD73F413E009E2BD260EAB50,Automne 2021,Branche,IM,7,CMI,11,Formation initiale,etudiants,NA,NA
57AD3D5D83E92A3359380EECE829EA97,Automne 2019,Branche,GU,7,SR,7,Formation initiale,etudiants,NA,NA
107E574D8CE1A3CAA5B149D1163D47BD,Printemps 2021,Branche,GB,6,CIB,10,Formation initiale,etudiants,NA,NA
F2B76A024C4A5C530E5E15F275CCBDA9,Printemps 2021,Branche,GI,5,FDD,10,Formation initiale,etudiants,NA,NA
E0FBDECE242D210B87ECED914706F5E5,Printemps 2021,Branche,GB,6,BB,10,Formation initiale,etudiants,NA,NA
1DE28B85D8ABDCD2184A1B3D4DE3F85A,Printemps 2021,Branche,IM,6,IDI,10,Formation initiale,etudiants,NA,NA
E99845EAE9632A3E763D1C230FC131EE,Printemps 2021,Branche,IM,6,IDI,10,Formation initiale,etudiants,NA,NA
49FBDC13D8BE04FC09083E8A6247AB90,Printemps 2022,Branche,GU,7,BAT,12,Formation initiale,etudiants,NA,NA
F6475F4970C5FA07C3863C739B307AC1,Printemps 2021,Branche,IM,6,MIT,10,Formation initiale,etudiants,NA,NA
CFB79A870ED5ACE56E14A7C862FA0B8B,Printemps 2019,Branche,GB,6,CIB,6,Formation initiale,etudiants,NA,NA
6F9393A744DE30926D0956B92EC1D560,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
7DE97EB313D54FF1AB3E5978B153C792,Printemps 2019,Branche,IM,6,AVI,6,Formation initiale,etudiants,NA,NA
753EBC4E94791B91E27FB00E86F2F117,Automne 2021,Branche,GU,6,SR,11,Formation initiale,etudiants,NA,NA
8B726B858EA65530E6F772FDBB895CC8,Automne 2021,Branche,GI,7,MPI,11,Formation initiale,etudiants,NA,NA
65C5A096BE1920B21AB99BFCCAFC9BEC,Printemps 2021,Branche,GI,6,NA,10,Formation initiale,etudiants,NA,NA
61914249BAD07F9B038CCCB8681B2C9D,Printemps 2019,Branche,GI,6,STRIE,6,Formation initiale,etudiants,NA,NA
15A3A0E2E14EBE37E1FE6CD3BD046AEE,Printemps 2019,Branche,IM,6,IDI,6,Formation initiale,etudiants,NA,NA
EABDB77A4D82A7702BB67A37185B957F,Printemps 2019,Branche,IM,6,MARS,6,Formation initiale,etudiants,NA,NA
431296AAA9C765B5A1919C0F90D91492,Printemps 2019,Branche,IM,6,MARS,6,Formation initiale,etudiants,NA,NA
9B260880662AA878984B712F50F1ECEC,Printemps 2021,Branche,GI,6,FDD,10,Formation initiale,etudiants,NA,NA
1BFA109F1216F6362ABB94426FC87328,Printemps 2019,Branche,IM,6,LIBR,6,Formation initiale,etudiants,NA,NA
D84D8B3EAC44C0A8BA24552E5FA5C51F,Printemps 2019,Branche,IM,6,MARS,6,Formation initiale,etudiants,NA,NA
B0DD1DA840659DD3B3CC0D2ADD28699F,Printemps 2021,Branche,GI,6,NA,10,Formation initiale,etudiants,NA,NA
B55BA8B676F59EAC0B9D412A996DD78E,Printemps 2021,Branche,GI,6,STRIE,10,Formation initiale,etudiants,NA,NA
8DDB96C2883302F9208AA7BA3F7CBAB7,Automne 2021,Branche,GU,6,NA,11,Formation initiale,etudiants,NA,NA
328A43C69FB7DC8F606A0DACE51CEFAB,Printemps 2021,Branche,IM,6,CMI,10,Formation initiale,etudiants,NA,NA
5DFB50727D0027AFF1094F173CD8AA00,Automne 2021,Branche,IM,6,LIBR,11,Formation initiale,etudiants,NA,NA
0ECFBAA35CAF8ABFEEAC97CD4B8FA90A,Printemps 2019,Branche,IM,6,CMI,6,Formation initiale,etudiants,NA,NA
73DC8435B4FC8EE37A0D19C4114362A6,Printemps 2019,Branche,IM,6,CMI,6,Formation initiale,etudiants,NA,NA
D0915BB6FCA082C458C47CE29D1968B5,Printemps 2020,Branche,IM,8,CMI,8,Formation initiale,etudiants,NA,NA
680398B73DFB5AEA49E9E287B3FAA8B2,Printemps 2021,Branche,IM,5,SIM,10,Formation initiale,etudiants,NA,NA
1323D6D049AF4056C3EA196F5728045E,Printemps 2021,Branche,IM,6,MIT,10,Formation initiale,etudiants,NA,NA
7C61DAB14F15C0BD47170806F1E6ECBF,Printemps 2019,Branche,GI,6,SRI,6,Formation initiale,etudiants,NA,NA
0A80711B6548DED9921E934BB1074ABC,Printemps 2022,Branche,GI,6,ICSI,12,Formation initiale,etudiants,NA,NA
8729E02FF8E8820B2952256B0AF40D12,Printemps 2019,Branche,IM,6,MIT,6,Formation initiale,etudiants,NA,NA
2E2C7E184588E7F2F141F1A60D62F5DE,Printemps 2021,Branche,GB,6,BB,10,Formation initiale,etudiants,NA,NA
14310B2B283BD14541464D16BF0813DC,Automne 2021,Branche,GU,6,AIE,11,Formation initiale,etudiants,NA,NA
E78E4764E128E0A4C03FE437AEE734A3,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
954A0325068616F3B20B3D1D24CF3A08,Automne 2021,Branche,GI,7,SRI,11,Formation initiale,etudiants,NA,NA
BA95B49E940EB982CFB80FBCE5018E55,Printemps 2021,Branche,GB,6,BB,10,Formation initiale,etudiants,NA,NA
B38317A69A5A55A48D1DAB81AA23E2BB,Automne 2021,Branche,GI,7,NA,11,Formation initiale,etudiants,NA,NA
A2E96EAC83A64138ECC3A3EA76C298D1,Printemps 2019,Branche,GP,6,QSE,6,Formation initiale,etudiants,NA,NA
FD69820060A9B0C73A95BE904767FCEC,Printemps 2021,Branche,IM,6,IDI,10,Formation initiale,etudiants,NA,NA
37395BE3B71BEC7DA5B836F261CF82EC,Printemps 2019,Branche,IM,6,IDI,6,Formation initiale,etudiants,NA,NA
8CE17CCC0CBE21D4C6894B34C717702B,Printemps 2019,Branche,GU,6,STI,6,Formation initiale,etudiants,NA,NA
40253351A51CC2C33969C008B9F80434,Printemps 2021,Branche,IM,6,MIT,10,Formation initiale,etudiants,NA,NA
E9CA1B2324689FAECB33A999608F4652,Printemps 2021,Branche,GB,6,CIB,10,Formation initiale,etudiants,NA,NA
B1A91AA042DEDBF8D4D13607916E6447,Printemps 2020,Branche,GP,8,QSE,8,Formation initiale,etudiants,NA,NA
29562E059E52764FA87D7D2473495495,Automne 2021,Branche,GU,5,NA,11,Formation initiale,etudiants,NA,NA
A53FB80FEEDE8434165A7B2E7ED6F182,Printemps 2021,Branche,GB,6,CIB,10,Formation initiale,etudiants,NA,NA
A7B462E237A4B675E345B820FD2D321A,Printemps 2019,Branche,GI,6,ICSI,6,Formation initiale,etudiants,NA,NA
3BF67CD37B566C735F3300A0A2672D0A,Printemps 2019,Branche,IM,6,MARS,6,Formation initiale,etudiants,NA,NA
EF1A5F5A580B381FCC19D880BF966032,Automne 2021,Branche,IM,6,CMI,11,Formation initiale,etudiants,NA,NA
D1393959146C1B6E419ED4956EC7ECCD,Printemps 2022,Branche,GU,7,SR,12,Formation initiale,etudiants,NA,NA
C766987AE4A140AB91A835D562F9DDCF,Printemps 2019,Branche,GP,6,TE,6,Formation initiale,etudiants,NA,NA
568D53D1F1BBDBA1A82DA12197FC6D16,Printemps 2021,Branche,GI,6,ICSI,10,Formation initiale,etudiants,NA,NA
F79B71DDBB020D2700A35B7DDCBE9936,Printemps 2019,Branche,GI,6,NA,6,Formation initiale,etudiants,NA,NA
4B66C2F302B1560CE0D404F90A937B22,Printemps 2021,Branche,IM,6,CMI,10,Formation initiale,etudiants,NA,NA
4939ED9DFD47C0278DD18981FD93581F,Printemps 2019,Branche,GB,6,CIB,6,Formation initiale,etudiants,NA,NA
0A349BA9BFC05C2496BC7EF0B37BE42A,Printemps 2019,Branche,GU,6,SR,6,Formation initiale,etudiants,NA,NA
4E1356E1217BBC41A19A58CDB1B28BFE,Automne 2021,Branche,GP,6,AIC,11,Formation initiale,etudiants,NA,NA
3369230AB0B37F7DFB35DCF4492DCD57,Printemps 2021,Branche,GI,6,NA,10,Formation initiale,etudiants,NA,NA
47BA3320AEE45B146CCDD1958B850627,Printemps 2021,Branche,GB,6,IAA,10,Formation initiale,etudiants,NA,NA
28B34EEB84C6D496FD1BBAA69FA04709,Printemps 2019,Branche,IM,6,PIL,6,Formation initiale,etudiants,NA,NA
AFBEB6192FAEA77BBB8FEF6D670F558E,Automne 2021,Branche,IM,6,PIL,11,Formation initiale,etudiants,NA,NA
10FA39DC03465FBF2F274364FD49A39A,Printemps 2019,Branche,GP,6,MCOP,6,Formation initiale,etudiants,NA,NA
B6DAAD2F9306B22D9E00267F552A8856,Printemps 2019,Branche,IM,6,SIM,6,Formation initiale,etudiants,NA,NA
F29BD4AA19997B8BF2383D981D6A4C34,Printemps 2021,Branche,IM,6,MARS,10,Formation initiale,etudiants,NA,NA
DCB94122D97DF7C5F1E4CEAE2A24AE73,Automne 2021,Branche,GI,11,FDD,11,Formation initiale,etudiants,NA,NA
A4A19E53A8BB4EA97E1B8784A12CD525,Automne 2021,Branche,IM,7,AVI,11,Formation initiale,etudiants,NA,NA
B15A701ACF5ABA71AC1E9B5ACA95DC90,Printemps 2022,Branche,GI,7,IAD,12,Formation initiale,etudiants,NA,NA
D1AB57101A22A5D0E998BE9B138BBEE2,Printemps 2019,Branche,GP,6,MPI,6,Formation initiale,etudiants,NA,NA
ECF61EF0DCE1FA6FC234D1D97AC3F605,Printemps 2019,Branche,GP,6,QSE,6,Formation initiale,etudiants,NA,NA
4EBB1753B3B727D180C87CF0798D512F,Printemps 2021,Branche,GI,6,NA,10,Formation initiale,etudiants,NA,NA
4D94E49182C224EC3A210C2A13DB3EAB,Automne 2021,Branche,GB,6,CIB,11,Formation initiale,etudiants,NA,NA
89EB2C36783040B228EA6F5420377FF5,Automne 2019,Branche,IM,7,MARS,7,Formation initiale,etudiants,NA,NA
BE8281C93D2F500ABFDD7A8568634A04,Printemps 2019,Branche,IM,6,MARS,6,Formation initiale,etudiants,NA,NA
0B983E9827E91C1C685D733E2131A18C,Printemps 2019,Branche,GB,6,BB,6,Formation initiale,etudiants,NA,NA
D6E7ED935023CC2EC11236954FE9E6D2,Automne 2021,Branche,IM,7,CMI,11,Formation initiale,etudiants,NA,NA
93FE08A4FEAC06216C5E7FF08E2F2296,Printemps 2019,Branche,GB,6,CIB,6,Formation initiale,etudiants,NA,NA
BCDBEB17CA332992DA08D7E890098ABA,Automne 2021,Branche,GB,7,BB,11,Formation initiale,etudiants,NA,NA
407A887595389AE4ECDC8EA4C74BEEA1,Printemps 2019,Branche,GU,6,AIE,6,Formation initiale,etudiants,NA,NA
38C757D659A53F4F34D744ADB8965ADA,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
B3DE5AA6BD8B872276471B47A0A74028,Printemps 2019,Branche,GU,6,SR,6,Formation initiale,etudiants,NA,NA
3E3455E968A4A9CC731E1D23BBFAE059,Printemps 2019,Branche,IM,6,CMI,6,Formation initiale,etudiants,NA,NA
DAB27EDC8EF276C717370ED71DA92461,Automne 2021,Branche,GI,6,STRIE,11,Formation initiale,etudiants,NA,NA
2238B292593D70A6E4AFE166D993BAEF,Printemps 2021,Branche,GB,6,CIB,10,Formation initiale,etudiants,NA,NA
B0DA6DDACEBE0CCBD19A8C821029A16B,Automne 2019,Branche,IM,7,PIL,7,Formation initiale,etudiants,NA,NA
D35559AA40B9180B0E87F70B9B4FA8CD,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
E26FFC2924541C5688424900B2B4A3B0,Printemps 2019,Branche,IM,6,CMI,6,Formation initiale,etudiants,NA,NA
187C930BD2209020333776D8F34F5AD5,Printemps 2021,Branche,GI,6,NA,10,Formation initiale,etudiants,NA,NA
B2D7530BFF74132A6F91BF5BC186D2AE,Automne 2019,Branche,GU,7,SR,7,Formation initiale,etudiants,NA,NA
EAC679D6254F9D51018B14E37C62FA39,Printemps 2019,Branche,IM,6,MIT,6,Formation initiale,etudiants,NA,NA
DBD8CABADF0EFEFDA508A7245F914E3F,Automne 2021,Branche,IM,7,CMI,11,Formation initiale,etudiants,NA,NA
BAF3FCF7AE64F47862FE3811DF2FBA8C,Printemps 2019,Branche,GI,6,ICSI,6,Formation initiale,etudiants,NA,NA
51D2F4F26976D5D2E1083E3A4B13922A,Printemps 2022,Branche,GB,6,BB,12,Formation initiale,etudiants,NA,NA
80AB57FEC34B5726390BD2DA7F74CD84,Automne 2019,Branche,IM,7,MARS,7,Formation initiale,etudiants,NA,NA
953CA889479516080D191060309E15F1,Printemps 2019,Branche,IM,6,PIL,6,Formation initiale,etudiants,NA,NA
A7C7BE9FF4392FF53D7CC5A622B33627,Printemps 2019,Branche,GU,6,SR,6,Formation initiale,etudiants,NA,NA
EDA166F018FAC5C1794C6C2E39B5B0C6,Automne 2021,Branche,GU,6,AMT,11,Formation initiale,etudiants,NA,NA
31997B9148CE0A129D0CCC145CCD7EE6,Printemps 2019,Branche,IM,6,PIL,6,Formation initiale,etudiants,NA,NA
C957BA320F168791CF22AAD227E2637C,Printemps 2019,Branche,GB,6,CIB,6,Formation initiale,etudiants,NA,NA
091BF170AE739C9016383ABBFB2C2D09,Printemps 2019,Branche,GU,6,AIE,6,Formation initiale,etudiants,NA,NA
591ED1B87B005D239F4054105615CB3F,Printemps 2019,Branche,IM,6,MIT,6,Formation initiale,etudiants,NA,NA
43200F09435220AF4D26783FE7B35A20,Printemps 2019,Branche,GB,6,BB,6,Formation initiale,etudiants,NA,NA
945A4F8D42E59DD2C7D334DC16D97072,Printemps 2020,Branche,IM,8,SIM,8,Formation initiale,etudiants,NA,NA
83123CB779DDBB4E4F7B199B76440754,Automne 2021,Branche,GI,7,SRI,11,Formation initiale,etudiants,NA,NA
B6AF19DC3B86F29F43AFDD30C2590E3E,Printemps 2019,Branche,IM,6,MARS,6,Formation initiale,etudiants,NA,NA
1AF6243852D96D0DE6357435F50325E6,Printemps 2021,Branche,IM,6,CMI,10,Formation initiale,etudiants,NA,NA
41D3F422701027BCA6D5793C506398B2,Printemps 2021,Branche,GU,6,NA,10,Formation initiale,etudiants,NA,NA
94333DFA0CC12591F4A37E6571598C4A,Printemps 2022,Branche,GU,6,AMT,12,Formation initiale,etudiants,NA,NA
2BC94C86AF15887EAE4C7AE8B738FABC,Printemps 2019,Branche,GI,6,ICSI,6,Formation initiale,etudiants,NA,NA
1A2D7EF073794372AD15CBDA6A041EE9,Automne 2021,Branche,IM,6,CMI,11,Formation initiale,etudiants,NA,NA
3EDBF743EE693949E811AE08D2CFAB8F,Printemps 2022,Branche,GI,7,FDD,12,Formation initiale,etudiants,NA,NA
77716A3C45E703FA82EF2AD2A50FF275,Printemps 2019,Branche,GU,6,SR,6,Formation initiale,etudiants,NA,NA
AF78AD2F17F0840EFE4AE2627C5D3C19,Printemps 2019,Branche,IM,6,CMI,6,Formation initiale,etudiants,NA,NA
E4DA8AF977A036021B2FA9492597582E,Printemps 2019,Branche,IM,6,PIL,6,Formation initiale,etudiants,NA,NA
150A4B89F2E8B034D632C3FF8D8A3BF5,Printemps 2019,Branche,IM,6,MIT,6,Formation initiale,etudiants,NA,NA
44B46C28586706296E8C5644EFF5FA5E,Printemps 2019,Branche,GP,6,TE,6,Formation initiale,etudiants,NA,NA
8CBF627FC9B12BE8E8A16C2B6C1C4BB8,Printemps 2019,Branche,GI,6,FDD,6,Formation initiale,etudiants,NA,NA
4A900472AD8E8A6A7E33A697D6918FF9,Printemps 2019,Branche,IM,6,NA,6,Formation initiale,etudiants,NA,NA
E5E8BC28E1DC4E09C902DD48290440FE,Printemps 2019,Branche,GB,6,BM,6,Formation initiale,etudiants,NA,NA
5050D8F949F15E96EBFB1AC1686E3D4C,Automne 2020,Branche,IM,9,MARS,9,Formation initiale,etudiants,NA,NA
C79CB58A2D0E2E58ADC2C00FD18881BD,Printemps 2019,Branche,IM,6,MARS,6,Formation initiale,etudiants,NA,NA
D780C683B55617FCE2C69FA22435E7AA,Printemps 2019,Branche,IM,6,IDI,6,Formation initiale,etudiants,NA,NA
33BF8CE257BE237418C6BB511E182D78,Automne 2021,Branche,IM,6,PIL,11,Formation initiale,etudiants,NA,NA
93F70E722611E185BFB61E6717B8F314,Printemps 2019,Branche,GI,6,ICSI,6,Formation initiale,etudiants,NA,NA
AA67D15AB1A9FEEF4146A998D0630269,Automne 2019,Branche,GP,7,MCOP,7,Formation initiale,etudiants,NA,NA
988808792133C8CBC1D995AA1BFB178C,Automne 2018,Branche,GB,5,IAA,5,Formation initiale,etudiants,NA,NA
9B7A01BCB13EB35F67F15DF26E508C0C,Printemps 2019,Branche,GB,6,CIB,6,Formation initiale,etudiants,NA,NA
0ADB6DC3E36C37ED4C3C74D010413F7F,Printemps 2019,Branche,GI,6,STRIE,6,Formation initiale,etudiants,NA,NA
6DC7FB04A70223A0D545AD2BC4B2B635,Printemps 2019,Branche,IM,6,CMI,6,Formation initiale,etudiants,NA,NA
1855FAC3E10B99DB9CE4AE5B3ACD36F5,Automne 2019,Branche,IM,7,CMI,7,Formation initiale,etudiants,NA,NA
F01F27A859F4B87B9AA287BE8F55D875,Printemps 2019,Branche,IM,6,IDI,6,Formation initiale,etudiants,NA,NA
5185875A30B6BC2424AC50BEA1BE4B97,Printemps 2019,Branche,IM,6,SIM,6,Formation initiale,etudiants,NA,NA
FF0D980B4F17E5EC7B758C320D08D9B1,Printemps 2019,Branche,GI,6,FDD,6,Formation initiale,etudiants,NA,NA
DF159A81CF378A4455C7AAC6A83A92DB,Automne 2019,Branche,GI,7,NA,7,Formation initiale,etudiants,NA,NA
20ADB3AC52277AF5592DFDB6E83ABA97,Printemps 2019,Branche,IM,6,LIBR,6,Formation initiale,etudiants,NA,NA
3012319AEB36A25D5F87A65BA141C528,Printemps 2021,Branche,GI,10,NA,10,Formation initiale,etudiants,NA,NA
38375E3E5EA0B75AB02445AB28BED644,Printemps 2021,Branche,GP,6,TE,10,Formation initiale,etudiants,NA,NA
8B73938F4D12F2D0FAE52E0CA8F703AA,Automne 2021,Branche,GI,6,STRIE,11,Formation initiale,etudiants,NA,NA
88463CE2011260999BDA401CB10824C8,Printemps 2022,Branche,GP,6,TE,6,Formation initiale,etudiants,NA,NA
8691F2FBEF78E0765E5B2C449A4D7F58,Printemps 2019,Branche,GB,6,BB,6,Formation initiale,etudiants,NA,NA
83F880E4728762FE6DE44F80721337B3,Printemps 2022,Branche,GI,7,ICSI,12,Formation initiale,etudiants,NA,NA
0936CDCCD061566BF7A7D63648953AB7,Automne 2021,Branche,IM,7,PIL,11,Formation initiale,etudiants,NA,NA
413B1A9DEED90D5EC560F8A8A15C9927,Printemps 2021,Branche,GI,6,SRI,10,Formation initiale,etudiants,NA,NA
1FE667A10114927F2F8554B50413A355,Printemps 2019,Branche,IM,6,MIT,6,Formation initiale,etudiants,NA,NA
1347FBF413CAC435E487E6198C151F3C,Automne 2019,Branche,GU,7,SR,7,Formation initiale,etudiants,NA,NA
9B2F4E666B170309AD092DA33F389799,Printemps 2021,Branche,GB,6,NA,10,Formation initiale,etudiants,NA,NA
40BB92A5A6A02A9825F7EF6EB49EFB6F,Printemps 2019,Branche,GU,6,AIE,6,Formation initiale,etudiants,NA,NA
29F84AB9B9758ADA6AC1F7A1E721CE6D,Printemps 2019,Branche,IM,6,IDI,6,Formation initiale,etudiants,NA,NA
64980CC95541EA3EE0D3240DD3CB0567,Printemps 2019,Branche,GP,6,TE,6,Formation initiale,etudiants,NA,NA
85FC8D44675F220A41489B8BC19A4EDC,Printemps 2021,Branche,GI,6,NA,10,Formation initiale,etudiants,NA,NA
FFF928C73E6152A0EFF78A34F2F9E141,Automne 2021,Branche,GU,5,LIBR,11,Formation initiale,etudiants,NA,NA
EEBAC3598B3DF11D3B7E1885609D8BFD,Automne 2019,Branche,IM,6,MIT,7,Formation initiale,etudiants,NA,NA
2C8FD187BF5033B7DCC8D39A42C246BD,Printemps 2021,Branche,IM,6,CMI,10,Formation initiale,etudiants,NA,NA
76239CB88596A7775A2ACC21801DE1DC,Printemps 2019,Branche,GP,6,TE,6,Formation initiale,etudiants,NA,NA
333DB0B7C14F32F24E748EFC3B81F0A3,Automne 2021,Branche,GU,7,SR,11,Formation initiale,etudiants,NA,NA
B1E9E317AFE583B37BE1D1B50DEE516C,Automne 2019,Branche,GU,7,SR,7,Formation initiale,etudiants,NA,NA
5E1EAF7CCFFE75CF6030B5B8BC96AB3D,Printemps 2021,Branche,GP,6,NA,10,Formation initiale,etudiants,NA,NA
7D82A7F263FA8857FA068DCF4BF1CB21,Automne 2019,Branche,GU,7,STI,7,Formation initiale,etudiants,NA,NA
EE929D24CB405D6B3BFC2A346E19002A,Printemps 2020,Branche,IM,8,CMI,8,Formation initiale,etudiants,NA,NA
EBB7BEE9CDB6271184C4F3F30629B94B,Printemps 2021,Branche,IM,6,PIL,10,Formation initiale,etudiants,NA,NA
CAFC69FD676C5855335719309A60FF44,Automne 2021,Branche,GU,7,SR,11,Formation initiale,etudiants,NA,NA
A0F459CC0AFC70F34B2328B196F2B1F8,Printemps 2019,Branche,GI,6,FDD,6,Formation initiale,etudiants,NA,NA
A3F97395D8BF5DC7C885974E23F395DA,Automne 2020,Branche,IM,6,CMI,9,Formation initiale,etudiants,NA,NA
CB04FD4B042DE456CB310C5EA73D6E30,Printemps 2019,Branche,GP,6,TE,6,Formation initiale,etudiants,NA,NA
61D5B439AB686D8A1FADFA1BEEE5F9ED,Printemps 2019,Branche,IM,6,IDI,6,Formation initiale,etudiants,NA,NA
4570BF24F96AC13F531C9CE95025A085,Automne 2019,Branche,GB,6,BB,7,Formation initiale,etudiants,NA,NA
840F0C713D04AF995086C2AE8007FE5B,Printemps 2022,Branche,IM,7,CMI,12,Formation initiale,etudiants,NA,NA
C3BD4630C0A83CF0CEE1349D8FA1166F,Printemps 2019,Branche,GI,6,NA,6,Formation initiale,etudiants,NA,NA
DAD0F599DDF2767AD44965E9CED89331,Automne 2021,Branche,IM,6,CMI,11,Formation initiale,etudiants,NA,NA
1D298E9FCCF0A72F50A2345FB2A20DF9,Automne 2019,Branche,IM,7,AVI,7,Formation initiale,etudiants,NA,NA
6530EA8FAC59B289FCA2EB3CE700649F,Printemps 2019,Branche,GB,6,IAA,6,Formation initiale,etudiants,NA,NA
161885E166C87C5D754676D5FE9DC452,Printemps 2019,Branche,GP,6,MPI,6,Formation initiale,etudiants,NA,NA
